,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,wd,w_p,beta
39,39,136.4320082907322,321.60892020130416,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-distance-dependent,1.1475465964962623,0.6288315994474356,0.7236749635107425,0.5752212888245013,0.6453643438552629,1.4937720990706971e-05,31.9915626622669,0.41863763635103396,0.22313596422875068
