,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,wd,w_p,beta
21,21,42.840494720551874,134.42589306094354,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.42154963252221883,0.5370916167283959,1.0,0.7967913590049339,0.13054724460900105,0.0015124311911496318,48.31685365286668,7.616336205989176e-09,5.583396127442018
