,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,wd,w_p,beta
42,42,97.37309161923244,243.49108685830467,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.48230614693652535,0.4183642484004737,0.5903654752254829,0.6164995935470101,0.6165466581748525,0.00025157722832354075,47.99115912110777,0.13727365929008378,2.9099078443283015
