,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,wd,w_p,beta
0,0,95.70153092516131,240.1479654701624,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.5133065280758144,0.6367444303431973,1.0,0.597737766119739,0.29000522121900735,0.0001658778302167077,47.132569869102305,1.0,1.53727281260571
