,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
37,37,99.14887345629651,230.79434932581955,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-gaze-dependent,0.6801112527673701,1.0,0.48484177017098534,0.8106950363529319,0.0,4.9464895500697015
