,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
15,15,140.26780526092097,313.03221293506846,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-gaze-dependent,0.8209252439991171,1.0,0.6795113918586733,0.6734576375730563,0.0,8.497418799797371
