,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
1,1,123.89905682315555,280.2947160595376,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-gaze-dependent,0.7052754400967707,1.0,0.5174689749405109,0.9210417901794457,0.0,2.9945092701218017
