,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
26,26,64.41976867842553,161.33613977007758,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-free_inh-gaze-dependent,0.6208199547722381,0.594790032276539,0.343478909246958,0.23036477798151836,0.2355944872745819,9.845572440986365
