,subject,nll,bic,model,w_p,eta,lam,beta
27,27,177.8845698093897,377.43354122759706,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-none,0.8175691293851186,1.0,0.7888504783116769,10.0
