,subject,nll,bic,model,w_p,eta,lam,beta
0,0,238.40015564503102,498.4647128988797,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-none,0.5112960077206177,1.0,0.4785111780046055,4.680990176019629
