,subject,nll,bic,model,w_p,eta,lam,beta
43,43,236.61629065748195,494.8969829237816,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-none,0.0,1.0,0.0,4.088906791498741
