,subject,nll,bic,model,w_p,eta,lam,beta
19,19,223.34181658448784,468.3480347777934,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-none,0.5190377990608447,0.962817263867317,0.47951534660286554,10.0
