,subject,nll,bic,model,w_p,eta,lam,beta
9,9,171.36345702135338,364.39131565152445,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-none,0.7988143284980892,1.0,0.8226412455151875,10.0
