,subject,nll,bic,model,w_p,eta,lam,beta
14,14,230.15724312799614,481.97888786480996,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-none,0.5580235231552199,1.0,0.5596679785895263,10.0
