,subject,nll,bic,model,w_p,eta,lam,beta
4,4,221.75021088407516,465.164823376968,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-none,0.7072406376923699,1.0,0.47389956036060416,8.45505849030704
