,subject,nll,bic,model,w_p,eta,lam,beta
39,39,173.3915764394289,368.44755448767546,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-none,0.2977958506421216,0.701753423180327,0.7075047265760038,10.0
