,subject,nll,bic,model,w_p,eta,lam,beta
35,35,201.23334840234338,424.13109841350445,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-none,0.8066929236539598,0.7782771703104188,0.7091101734918522,10.0
