,subject,nll,bic,model,w_p,eta,lam,beta
16,16,175.14401169289806,371.9524249946138,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-none,0.4969853890190616,0.8639950428613641,0.8432052064316776,10.0
