Intercept,dwell_decoy_z,is_attraction,dwell_decoy_z:is_attraction,sd
-0.4117694286520767,-0.4727705494006504,0.15911775151304808,0.7799891182257095,0.9881706814941914
-0.22873194352924392,-0.801705932370019,0.31342722449274485,1.3897095777786102,0.9929273744266452
0.03917016609047901,0.17194875169141768,0.1963707309664626,-0.11541614558342733,0.9919177553822063
-0.051053615267325436,-0.27265761864170424,-0.2281449423377305,0.7415461164551922,0.9371806338951268
-0.1575192397684789,-0.27429634490487215,0.32996060712346925,0.5528529397915101,1.2291794159122156
-0.22283956101231592,-0.6003023837527105,0.21872975616285756,0.9972051439263965,0.8920492181437998
-0.2261719428743696,-0.40664321165031525,0.16957449390502424,1.0824771303250313,0.9293585259258459
-0.35347453919783656,-0.046968205115319184,0.4411350312603567,0.20447433826880226,1.0226361325655506
0.022989966708260322,-0.17673654968746547,-0.1454363131727709,0.5248595546166608,0.9386637284498823
0.022989966708260322,-0.17673654968746547,-0.1454363131727709,0.5248595546166608,0.9386637284498823
-0.00274719028415517,-0.21837099159616602,-0.22391177995090927,0.7614223581003295,1.00313380133012
0.22148956955647536,-0.22814621763322074,0.0951422816322985,0.41220858924808657,1.1607934152500412
0.030022752414882458,-0.40226655894625835,0.10352374072679078,0.9036624892342652,1.071758959270166
-0.3405677345538736,-0.03265135350610133,0.5541501151527574,0.22356476709532247,0.8950561050073546
-0.5153633124610102,-0.3073088220838028,0.6988824859095798,0.645102601014739,0.9551863594889057
-0.30838361650848967,-0.31675981923694857,0.3907674967218737,0.7141019984958209,1.047257094290431
-0.15868522809504337,-0.06547108395949533,0.20583048058055972,0.4310461178210259,0.8981689386065901
-0.24948216444758264,-0.3185646466472576,0.3414096504482098,0.6328379685068001,1.02387124955087
-0.33437949422480895,-0.040068730342646644,0.3906543910784634,0.37738420906550885,1.1212438290903897
-0.13543173542530382,-0.0060483090249157,0.31994219663186013,0.2904273399608054,1.033823639391697
-0.19721525498723372,-0.17879701902963974,0.1776515410702586,0.7109223352622559,0.8385162368739252
-0.11232334924691194,-0.2586909747564042,0.209847293820087,0.730180912130042,0.857882431207895
-0.41295323184798494,-0.21191936005021325,0.5589858094045337,0.6409419853604971,1.1799546908993972
-0.43960080513279287,-0.5319142274606279,0.6318871942933771,0.7045450901785378,1.1102094504755469
-0.4883222327838985,-0.46868436053710266,0.608510758469543,0.6355294951126119,1.1056236595014928
-0.41022155889076856,-0.23132226436035055,0.6753147266131468,0.640202460151197,1.1375448196893536
-0.25509643046124075,-0.21401070386724252,0.4335114475283852,0.3464874640876581,1.1227666118501571
-0.07980954277855316,-0.3104530471346949,-0.0881394358419385,0.7818218007955493,1.0502998348376151
-0.10737314487908445,0.20288197470114833,0.0854078723435696,0.19717143776183052,0.8980502508134766
-0.016279712473059336,-0.06377374432358052,0.21159379957617727,0.45145866823049624,0.917484996564979
-0.09701337130208512,-0.23232159923868373,0.26897742897214055,0.35787802281619674,0.8990038247423994
-0.055471673825377606,0.10411427486277945,-0.01570906689880271,0.5099062488409901,0.9976763299993956
-0.18168202366178374,-0.24229368076330787,0.3763459180945251,0.5777168312166456,0.921293596104619
-0.2913966092708159,-0.07233500121363863,0.4842328534624445,0.3793426164890143,1.0059461582179172
0.04843825714396304,-0.28643436582550763,0.04558502330811965,0.5356798506168008,1.0000654153652668
-0.17476617195277175,-0.23831464208257794,0.023370082820662833,0.7218580344881003,1.0001095447356616
-0.07105412235431498,-0.16619365151365084,0.2705388426915487,0.6031011683711145,0.9961883356856008
-0.037598985809070264,-0.1337529922093132,0.34589790778892016,0.2879128304660557,1.060241993128617
-0.2049657155406971,-0.4454927652317936,0.4318282999422806,0.6700168464147848,0.9204104327126474
-0.04258276657661543,-0.03374937905491821,0.2361405539805301,0.20272678692776813,0.9995118145100417
-0.16366137942252745,-0.1468870381627439,0.06489108715563753,0.47782739190813783,0.8785419098367904
0.01310876925553197,-0.173715926226616,0.17330144713751996,0.5209011590710881,0.8867568051903415
-0.5489245227177897,-0.5441366292818658,0.6004151892265335,0.7404303512519266,0.9766813128535842
-0.22568656999559608,-0.09173062607534428,0.30782538380222013,0.3872376986901194,0.9968005082166035
-0.19832200884959345,-0.00208961220256082,0.39319512079282015,0.3699934608068173,0.997672714571375
-0.26086029538464706,0.09007049402022287,0.2339431722078502,0.10974894322335083,1.0822721422709334
-0.4720863657248727,-0.5786319835631086,0.46920462687018694,1.0083543188211834,0.9271373212480286
-0.10663367040669759,0.2921266412402514,0.0026605691168948816,0.14378446905847825,0.9846759096144486
-0.09855440122181322,0.1423639625758955,0.13479341463500086,0.0918771781834822,1.0298961464913823
-0.15079568119726605,-0.13061583309344538,0.2148551967261532,0.6061349787742942,0.8948247496547396
-0.12736429116976294,-0.2804328359904169,0.15632847850968204,0.689149955103214,0.9583679629032258
-0.10378918747124048,-0.3740686620484384,0.3854768571633865,0.8425446528867641,0.9551147285071986
-0.20288449462097116,-0.30946220769622934,0.2584855186974043,0.9027585778251469,0.9668864519396311
-0.4827529379797417,-0.6237853381224112,0.32802071910926983,0.7113800745220452,0.9765227564184285
-0.32401307154693343,-0.09951654604435854,0.2537370995089136,0.34308998384381706,0.9884314597287557
-0.32401307154693343,-0.09951654604435854,0.2537370995089136,0.34308998384381706,0.9884314597287557
-0.4092525827549311,-0.21888267152788426,0.45568665981048295,0.4357191241393354,0.9929476791608774
-0.1915833692276751,0.13985311147266477,0.4503669025245072,0.07592030344691143,1.048766962782511
-0.33038405802813553,-0.3257933713495983,0.38688393784735764,0.7695923179691262,0.9437363854669607
0.09946932426251008,0.1304093569491648,-0.0012690326915319615,0.03631675733947786,0.9811554769274581
-0.24486096090311732,-0.2739358775430108,0.15195828577638987,0.713938383720192,1.025357941321002
-0.20165230908711393,-0.297582300977789,0.29474194465814174,0.5893862764053506,1.0933802250401816
-0.1741308501336383,-0.020798564432301898,0.2237095209373432,0.2534297475328616,1.00127649283321
-0.1864237665548638,-0.18854746831067945,0.15210977340116213,0.7583006093777788,0.9671758620349269
0.002744161725862182,0.15448787408306158,-0.14056195356287635,0.01011490190783044,0.9316922751691358
-0.04492965534407546,0.0056619100822186946,0.2992966516667053,0.3673094817112342,1.0360883324349561
-0.39594150579811943,-0.41694208702425684,0.3021396727447833,0.5560773810853996,0.9046687504864681
-0.39847880355606174,-0.32574522396658756,0.33623015608402657,0.6225201676136023,0.9294803377665741
-0.3711970955901958,-0.272401726853871,0.7247140342756673,0.5015600643245323,1.0696234133189573
-0.17311388744121284,-0.45323928126527535,0.18929835646131896,0.9756527738702667,0.931840797108424
-0.07157002689907264,-0.46132463325512646,0.3073245823243372,0.7170790921218857,0.9482994564009477
-0.2675937892870724,0.08375364467890227,0.32245729966635117,0.21751099690454984,0.887158601921276
0.014504112088202263,-0.26085209234279727,0.2047956577884988,0.6326419384449837,1.0996154085873273
-0.17574788751984366,-0.21014145927513891,0.4808579883488937,0.6572491713726865,0.9296869102114915
-0.21684203366773655,-0.18883819656154158,0.40623020765244217,0.5466296107345606,0.919575428078618
-0.3299548129906618,-0.24652707176191838,0.21235127100023116,0.48272912714391486,0.9287591583272342
-0.17375305536102356,-0.3684772462529393,0.37780805527033207,0.736408763391223,0.956454476772723
-0.147458577467153,-0.26748934730052903,0.062324376276421595,0.7283067454567503,1.052873426225085
-0.3662375810991054,-0.38997020561015877,0.5888331120690491,0.7112690350139447,0.9316387705849533
-0.4290285975305507,-0.47090671061809913,0.2303850158125226,0.7497660212005988,0.9891047945511229
-0.26666725055751855,-0.6965656114158573,0.6714875846439342,0.8761143423076143,1.1084495429137804
-0.3949084867509417,-0.15423176286961385,0.2842467170351244,0.5556654696113227,0.8696257561339941
-0.3156729749445578,-0.1726270386469422,0.3331718072352419,0.3712476528415927,0.8950461107996283
-0.12129884216000718,-0.10369536808897221,0.2504601217733748,0.26133206263495085,0.984056036536681
-0.147337627816543,-0.330841099421948,0.41257076054968317,0.764164974420115,0.9661380644391053
-0.5800350658224748,-0.33738007157252914,0.5482045410399746,0.5191781060055964,0.9975072199989159
0.08376781945807577,-0.21621719357775673,0.09217986454411138,0.4324395394191224,0.8888848343982056
-0.27728794498792697,0.22468765704793597,0.16597174112872118,0.04792211429163512,0.9281250327286855
-0.06879938850334652,0.19606906629968165,0.24055399522933751,0.03317691299402705,1.001041588599122
-0.14063241642188098,0.020617999215927444,0.15900424890629178,0.37589946381520284,1.1834868413538255
-0.002676255922290753,-0.07013755109083429,0.2494994752487664,0.48938194140231084,1.1326399527516495
-0.09790902465603014,0.01335975586460235,0.19312690954476394,0.37862125783346734,0.8706647154271334
-0.33074371914678824,-0.104922508959017,0.33108066250884205,0.4134049731057494,0.8766041289955394
-0.31975814061081465,-0.16288761905725543,0.3335354785458435,0.35773692135918067,0.8791674990428741
-0.161848727120889,-0.12400237556349532,0.18461513464615065,0.4451581890264471,0.8989794876495757
-0.2962734585479555,-0.12894975795464106,0.3126331330751926,0.6130096860622462,0.8667069483220704
-0.39140141214758795,-0.6215695977459106,0.45417569777386163,1.116940964682485,1.188458127357728
-0.10671583351754022,0.15670761009303089,0.17618377892821474,0.3162021418713949,0.8319684033830947
-0.12628978582726513,-0.06720908171057297,0.1257366641066801,0.4186511928946155,0.8516516391581298
-0.1508608429382559,0.05783341519269895,0.21304822536385146,0.3813395818288467,0.8664207566098671
-0.07415473452334982,-0.2899725571626672,0.28577884697294825,0.6627485946595832,1.129867179494571
-0.1471224849789616,-0.0867234547097739,0.3917738828383282,0.34012838751753993,0.800886083624249
-0.15192912378672657,-0.28965842849893614,0.08599223913671016,0.6817915025792904,0.7852400534260361
-0.04137001074411049,-0.019147983814965776,-0.051345886947968156,0.5364572216516755,0.7557760627694634
0.02636764356336569,-0.008719226142084917,-0.0922823871494883,0.5617374199846253,0.7948893091100511
0.02636764356336569,-0.008719226142084917,-0.0922823871494883,0.5617374199846253,0.7948893091100511
0.02636764356336569,-0.008719226142084917,-0.0922823871494883,0.5617374199846253,0.7948893091100511
-0.0476208225359877,-0.0465447417347331,0.060617525085249764,0.5324236759780845,1.0267510179656256
-0.14293376994664048,-0.23002007445460343,0.42511432284176337,0.7309588441806605,0.8586149355562673
-0.27965357166383265,0.13981155709075294,0.335839076875489,0.20798226960657062,0.9502367406231422
-0.2404368849329512,0.03594781167933573,0.23173634417096545,0.2391595750538598,1.0559643338122937
-0.258838576396675,-0.363739391178458,0.4811050426248081,0.6313596958198768,0.955858721207632
-0.2764661936606006,-0.2830487020435132,0.46677057558032387,0.6225635794816329,0.9429843007565661
-0.41831664010842834,-0.3596199357249154,0.4211946408084717,0.6116808720216431,0.9500877283970327
-0.33128534872278703,-0.24382573745840022,0.39201182752433206,0.6583047027894873,0.9980724776042246
-0.26197620393165716,0.05153874122791623,0.4925281265136459,0.24182654485195662,0.8976550038749215
-0.3304130519310639,0.10873957128717211,0.4123929709329525,0.2870984465150632,0.877587671160279
-0.20025441410396022,0.03088625435358941,0.3753684715718596,0.18182609013443918,0.934823838239554
-0.21315720726658102,-0.47182138127153544,0.25416925291585146,0.8359717164940408,0.9843664245498804
0.03350282778220852,-0.2501401129655024,0.018854434557713715,0.48030774387276753,0.9529579978230777
-0.15216659852256773,-0.42129251234873566,0.1472899294891755,0.7241865082909594,0.9805546493816278
-0.2531196778942068,-0.21231623447197803,0.5205302619224804,0.456768573828674,0.9736569060959307
-0.23554542339114865,-0.018250840174550132,0.19629349310970626,0.3631744653119792,0.9283131381752352
-0.23554542339114865,-0.018250840174550132,0.19629349310970626,0.3631744653119792,0.9283131381752352
-0.3047299267858892,-0.2734737367843108,0.3133010694584067,0.7362465505353353,1.0167044564996803
-0.41843912315410786,-0.7231549268812411,0.22678455495177766,1.1126968851334365,1.10921430157084
-0.21164823507677263,-0.12538427455038592,0.2588158464713411,0.491871061902599,0.8777646323596816
-0.13435871546341618,-0.26735102408935807,0.36672916757513646,0.5679291768023171,1.0488121008047298
-0.07717557132004628,-0.4876294355541005,0.03495719320420048,0.7794354218595716,0.8859982082255625
-0.07717557132004628,-0.4876294355541005,0.03495719320420048,0.7794354218595716,0.8859982082255625
0.033732213788547405,-0.39417927167229955,0.05932090024191402,0.858929399118248,0.9553251073246702
-0.11173891213086075,-0.1983164887274701,0.23052212080747908,0.40231213031258717,1.1031190902270152
-0.7578793849944185,-0.4191695402192441,0.8313986050277428,0.6375531024006845,0.9524781541098363
-0.21018242780685348,-0.18651423575498188,0.4278630044235038,0.29347381341272955,1.090441441659778
-0.2494083421859711,-0.7765116042779413,0.10749744057728366,1.198252942103138,0.8939661995551509
-0.2494083421859711,-0.7765116042779413,0.10749744057728366,1.198252942103138,0.8939661995551509
-0.2511049382691824,-0.5979250293885642,0.5697817327193659,1.127705128393142,0.9586509529063365
-0.39514851112208405,-0.8845179636350881,0.37177741481840637,1.092107314403334,1.0160461774300247
-0.1296619615651631,-0.14107711701954137,0.20216043894885813,0.3470876303672084,0.9893530709255036
-0.1330053824303295,-0.04457527297478514,0.19045520219492468,0.0847391455510623,0.8985364560279002
-0.3994693501343954,0.09800875123269337,0.5691649885691465,0.33862464893655075,0.8633865391822308
-0.1970213547429712,-0.6021959323865329,0.40689893834864804,1.1235463432802233,1.2163231892833133
-0.479725392809518,-0.48243685794980373,0.46368237274026325,0.8496467529347161,1.278814096922886
0.18333808393790227,0.2212852891727813,-0.0597773874829455,0.30316331090883974,0.9497396796797932
0.1356536204458637,-0.0437403038150504,-0.2317583667585409,0.1827133898879399,0.9963526745138438
-0.1825468916803243,-0.043259532970374465,0.21074568362142707,0.258480339385239,0.9229858382092407
-0.21000535400731304,-0.36075820139195364,0.05374223432680615,0.6029961126321168,1.0296827548815066
-0.21000535400731304,-0.36075820139195364,0.05374223432680615,0.6029961126321168,1.0296827548815066
-0.2196438290504511,-0.2460499719505226,0.1344375442440861,0.5931730158970118,0.9982833764210662
-0.07987109734522682,-0.33947375149609216,0.17230479616192576,0.6829634042502691,0.990010616920423
-0.10372323154902326,-0.49482132883779667,-0.06119195537135424,0.8156970812274372,1.005422445971829
-0.14963611609087724,0.09126431932512953,0.2982895206591481,0.3189879304452358,0.9499597118713724
-0.3011365885428082,-0.015860975402134877,0.5591524759035493,0.08266919680191147,0.9650227475859935
-0.3011365885428082,-0.015860975402134877,0.5591524759035493,0.08266919680191147,0.9650227475859935
-0.3534641520132521,-0.058925381720934665,0.4591159173398133,0.4477010955016789,0.9477327642971873
-0.28843597903671375,-0.1811076391247064,0.488519443798664,0.5241931638388971,0.9583391047923296
-0.35861514234562847,-0.3105791041228289,0.4122353713836821,0.7743059811203247,1.0334657537735805
-0.33064504714338383,-0.27312365803636185,0.3837917472975692,0.6329802889059463,0.9145887190342396
-0.20929110303872941,-0.3235674653511828,0.20934296773874908,0.8246823819384372,1.0320154227729148
-0.1169574148872038,-0.4298745288379609,0.12720160686487222,0.7903606911045918,1.0766291227920732
-0.11596094970035216,-0.06692995399764155,0.20882792334075317,0.3355318536574864,0.9826331511197846
-0.0943121489441717,-0.2276305881161359,0.10194416737349406,0.42503706461843893,0.92629913337188
-0.2024143181200343,-0.16243474824128723,0.24879585200024526,0.40884239601310496,0.8654765445097576
-0.2024143181200343,-0.16243474824128723,0.24879585200024526,0.40884239601310496,0.8654765445097576
-0.2285030385535438,-0.22877954998547653,0.2451661574455776,0.6637520103017498,1.0231378628856391
0.0034622599588362496,-0.06847197143753857,0.048619110769051475,0.3144614427610152,1.0563691797460908
0.05916163669948775,0.12599882105689628,-0.16543102508515103,0.30478767761072084,1.0836314925669186
-0.14276977997701962,-0.6842043664092068,0.10925264836099317,1.2007981061891653,1.0323407968369707
-0.5988277457630926,-0.07852489227604775,0.8406195483444473,0.22670063671864557,0.9752557916738523
-0.49439643747178585,-0.11367404754433334,0.6019816697728249,0.5163694270288249,0.9753118954959963
-0.19556531680425485,-0.11781094555877879,0.4164441670657924,0.3081292020186795,0.9861095373315937
-0.2972110292025301,0.09927528274011405,0.3540565429817509,0.16975397501523268,0.9179725955788001
-0.2468766428900365,-0.33160277299888274,0.26883523446296137,0.6907974348696038,1.0390411529359362
-0.2468766428900365,-0.33160277299888274,0.26883523446296137,0.6907974348696038,1.0390411529359362
0.042117859481386334,-0.37606248304786455,-0.17900553732722477,0.7522165497290028,1.0753301688842674
0.09584852972763254,-0.3579673693886527,-0.1343577914465761,0.8117756539730862,1.0910017687690037
0.0176386364675414,-0.25137008857133925,-0.015448744541964356,0.5691171291792967,1.0595334377456718
-0.11071610705400034,-0.24052375569365528,-0.2906891823146595,0.7188083171662929,1.1732640912321712
-0.2647908192383886,-0.5406742688684013,0.5221325208575415,0.7582813908618765,0.8926482714903804
-0.39993334898972405,-0.4348865867253812,0.36993698100336414,0.7390392994592819,0.9203557528156783
-0.5376719882377098,-0.4611545535079583,0.4392914827326612,0.8069652442110578,0.9737406231808146
-0.2706394443156899,-0.5373205894111271,0.6103636888899155,0.9002008392023292,1.007304442781859
-0.35569432273157925,-0.0009984893019358077,0.2510128566713961,0.39275224224956734,0.9258253538734424
-0.1550956593891391,-0.47357105516926573,0.42081929399949775,0.9547459160735329,1.0604903662828669
0.05766314140073791,0.00733807839435208,-0.13268001156644812,0.2836066495519081,0.9452373590847064
0.05766314140073791,0.00733807839435208,-0.13268001156644812,0.2836066495519081,0.9452373590847064
-0.2870222750172712,-0.2735035122792281,0.5508692334975411,0.6181693537771673,0.9781654906073088
-0.5888048478688195,-0.2356034032303167,0.7779455714292005,0.4628674562956577,1.1565065274463484
-0.019948682616255906,-0.197408655519165,0.048445405256185,0.4972383807055858,0.9352211789060743
-0.13778791300180063,0.022643661770571345,0.1611430042662353,0.4080558340660808,0.9632655700736852
-0.07166255231193477,0.07090508891211769,0.2084459309623577,0.35293301120139164,0.9396569102453097
-0.10224646811034288,-0.3044867788803547,0.06598246746663412,0.5753488632004422,1.0491810224116482
-0.3579017089290268,-0.5647117465412126,0.3669637568413905,0.8515713617293877,0.9084030031801528
-0.2527855440108665,-0.06473634339295711,0.3877845630647328,0.09360924568737979,1.1119411582190875
-0.17076065806300997,-0.2999085082405484,0.31673218266439435,0.365473127184636,1.1296475937305293
-0.3682786400800522,-0.32819174070879104,0.44068162412530826,0.4948502139763565,0.885529510762364
-0.35504199681385257,-0.42512459704992783,0.2109817235008562,0.7003828342178181,0.8886915041230277
-0.35504199681385257,-0.42512459704992783,0.2109817235008562,0.7003828342178181,0.8886915041230277
-0.2929416537386309,-0.3398983144885858,0.5325926893645843,0.6748122795900816,0.8208106828948574
-0.1520384602215411,-0.1156948444362859,0.13425519757411264,0.47753454936205464,0.9459384850369639
0.013934383235540169,-0.2863082407145385,-0.05398874675686959,0.7454253535549582,0.9708789887820009
-0.037238422536669966,-0.26415248211489106,0.10491756217474299,0.8132040193045147,0.9247401843607178
-0.09400708211930721,-0.023567234932034664,0.2224472119034493,0.3331063911739569,0.9523008581195175
-0.09400708211930721,-0.023567234932034664,0.2224472119034493,0.3331063911739569,0.9523008581195175
0.0499987566987435,-0.02309698236410918,-0.13413584834042963,0.3071292094095191,0.9333919965700874
-0.18213150175363055,-0.282674950370174,0.2593465589137945,0.5806131522646658,0.8955962216467303
-0.18213150175363055,-0.282674950370174,0.2593465589137945,0.5806131522646658,0.8955962216467303
-0.27312401743582754,-0.22057995258368632,0.28362427017151914,0.6598260772795597,1.0019999272413538
-0.2456240105754355,-0.09448915397880349,0.6233250616079554,0.5086839339918501,1.059845010259552
-0.2444594917699964,-0.16679783223317637,0.6474048684984136,0.4824348460790166,1.0613290294254987
-0.4523280687410103,-0.206822516242045,0.3434416550042737,0.4841749833432358,0.9166726159075137
-0.4548881009283442,-0.1582068572168453,0.3724036394466201,0.6355880487957319,0.9108206283907553
-0.12341847193904619,-0.33363025049551176,0.4460099150775978,0.5131153094262729,0.8957782037981954
0.001384877835128922,0.08948047291013243,0.08816059848867193,0.268783880108062,1.0595848361438895
0.24521774151230155,-0.0030651577917077018,-0.20816787979215085,0.481990248941976,1.0938124321538398
-0.1722336027764942,-0.1616306549789806,0.11050248340940232,0.4381285978837167,0.9239285684606671
0.0867129249492814,0.02165677628825135,-0.05522621943042114,0.35009105894541975,1.0101553135600743
-0.4655672031667347,-0.422321666888808,0.602540457560632,0.8036125774738027,0.9641462458062174
-0.13125577619113568,-0.2594686921807897,0.25425279901909575,0.5927825998548361,0.9351409722563316
-0.2951905835062172,-0.08568079636739075,0.38008303237312413,0.5562647419992911,0.9254344065954309
-0.23212732364924865,-0.1127476484795521,0.39681151347800936,0.5356224571417612,0.9423471490102766
-0.2791640605386194,-0.1812579831980408,0.4606390006859707,0.62254580358324,0.931807785788188
-0.08478986987286212,-0.3255793707259823,0.1901558257584651,0.5135027114016512,1.1192077795108468
-0.12761998383312714,-0.3099385106253271,0.12387005210085002,0.42648811281952365,1.1294276815372586
-0.19798509059644778,-0.11385518016512791,0.12954429448551677,0.7232247746352581,1.143865311456919
-0.18465236481171812,-0.10210696285029303,0.04417955411966576,0.6878870799721225,1.1574407755020129
-0.19821217595798477,-0.2533799392710321,0.14385836298707264,0.40493673502546695,1.0491317881492936
-0.22399808727987747,-0.1315776808701048,0.11768001687696236,0.6407837339386472,1.0846502914877243
-0.4253861492246368,-0.390119038528619,0.5165922928837868,0.767890842956465,0.8869191658985802
-0.05152134988953201,-0.14974568437833397,0.24280137348948852,0.7242756075651692,1.0622870754874625
-0.08870190827987362,-0.1989861910169903,0.1566472050605973,0.6719526792469774,1.0637142603356513
-0.17018338196775185,-0.3066937442094037,0.022286901930905705,0.616110081247994,1.0120288935688624
-0.4199060860522621,-0.1122323920303733,0.45402744084971,0.5520118454290227,0.9074764265747981
-0.19300503224103857,-0.12707289508477804,0.0349595673468438,0.4387686992997798,1.0404570942972884
0.11232106085204673,-0.06555396831728154,0.06565711221814516,0.45129682384852987,0.9532401925685214
-0.14619947124828556,-0.3803550439111263,0.28367720905068927,0.6096626771107938,0.9094630365295251
-0.16606623462992587,-0.3589268763148606,0.2432834300746937,0.6810709507990333,0.9953635126898559
-0.16359624812450133,-0.03331970661170988,0.23474553882327212,0.2977531509293243,1.0557141408497528
0.03277270873875405,0.204442977201505,-0.007930732360783626,0.07599087900291368,1.0309832984324117
0.1116733578416951,0.2564392065843234,0.1633096864718001,-0.04727101656285772,1.0657942371668443
0.04312528796053703,-0.048559233627058856,-0.20360086708981653,0.3595324175725027,0.9644201932103377
-0.32504055227365397,-0.028880651106661017,0.3017505714809503,0.4044992837365168,0.9580102674149885
-0.1891038271597055,-0.11626910887747219,0.47693014169860765,0.42770544096858165,0.9414929767459208
-0.09880748866151458,-0.1915288624509014,0.4679363819342304,0.25142045255809875,0.932318664698874
-0.18017405962106212,-0.26050374478576865,0.3158154605228153,0.4348888760454554,0.8525986239861575
-0.18711652908687276,-0.32834800145529436,0.3330894957049118,0.62800298290404,0.9920407122461743
-0.14392726757897384,-0.07176486746190147,0.18318758074160427,0.4647663038078406,0.8692165813422917
-0.03175723809102947,-0.060251729876387855,0.13757492157080833,0.5819377671269479,0.887421622449891
-0.019791317901107167,-0.19426117178326016,-0.10408693508253346,0.860358813858217,1.1500779709047348
-0.3825316094219349,-0.2748645045113242,0.4502792522255863,0.5552907255226784,0.780645607060258
-0.27851300762453046,-0.413919701169216,0.3983671671307892,0.6506255728909615,0.8053832004592796
-0.39111976764407413,-0.21537924269095216,0.3767952749162825,0.6513955160955462,1.0056518291482486
-0.4395450174804763,-0.19277769626097227,0.7300913867840086,0.3537126123855446,1.0595577889511048
-0.42459041727508384,-0.20542746554447044,0.7227989108543189,0.3568799384196181,1.0606406742769432
-0.40745708235206013,0.11466940162952519,0.8174126547616407,0.16556511455101777,1.0502159848125783
-0.12106578006388645,-0.43469499916223703,-0.27024097484614173,1.0574538089361956,0.9811903740299514
-0.2823798543297388,-0.2657450533366293,0.3841797616075363,0.5253704508399745,1.0999292688240048
-0.05849723425293124,-0.019885823895966152,0.07215525635278,0.2948783372540835,0.8785285038964805
-0.0717339280702127,-0.28405511968916797,0.18683539069049693,0.4151952746315416,1.1557282199815162
-0.01051913188940388,-0.05776702292932541,0.11963166699356909,0.5845453904597774,1.0135554281945998
-0.38576085804763427,0.02139368432024867,0.507585992779632,0.32766513737706376,0.9430018529029923
-0.05716314132949118,-0.3944261203864397,-0.18224527034107865,0.8853237750173928,0.8951612551551527
-0.05268394253280415,-0.1711806745183713,-0.0019496780156993629,0.7036069671912814,0.9699964939792391
-0.07902162889133456,0.4374158045715617,0.2635365388009604,-0.1698359215127225,0.9465949297609119
-0.21858970273872183,-0.12394413127535786,0.30980242889122966,0.5821683939900776,0.9228699221466616
-0.11842630267390719,-0.3233974340482829,0.1879905610209307,0.6040808642946082,0.8864421532587708
-0.23184069715235467,-0.21291751914152868,0.2463553445844091,0.4965381993516026,0.9277240939211925
