,subject,nll,bic,model,alpha,gamma,theta,lam,phi,beta
8,8,112.05735654915019,256.61131551152687,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-free,0.14649603928249658,1.0,0.8691023123562056,0.4804050777383249,0.0,5.774623453816275
