,subject,nll,bic,model,alpha,gamma,theta,lam,phi,beta
35,35,156.1535882113999,344.8037788360263,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-free,0.2579903459250613,1.0,0.7090705303960975,0.8609410264823759,0.0070635791687572135,0.7957837727848353
