,subject,nll,bic,model,alpha,gamma,theta,lam,phi,beta
31,31,20.758226990815842,74.01305639485821,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-free,0.016914930847607697,1.0,0.8305096587019692,0.0,0.2353694623388577,10.0
