,subject,nll,bic,model,alpha,gamma,theta,lam,phi,beta
4,4,158.53640176089067,349.56940593500786,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-free,0.38711144338523973,1.0,0.46320350736220883,0.6999652262764829,0.0,0.5079821997388358
