,subject,nll,bic,model,w_p,lam,phi,beta
36,36,109.92460028885912,241.51360218653593,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,0.8890168520256377,0.9341762905470595,0.0,3.7707655257847295
