,subject,nll,bic,model,w_p,lam,phi,beta
33,33,160.41951135474397,342.50342431830563,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,0.6448152327923796,0.9456786718864563,0.0,2.6644432447666775
