,subject,nll,bic,model,w_p,lam,phi,beta
32,32,193.28689373030556,408.2381890694288,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,0.0,0.9335240653791892,0.0,0.5977658075206427
