,subject,nll,bic,model,w_p,lam,phi,beta
7,7,141.34985364781636,304.3641089044504,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,0.4655326130675461,0.9619397561342353,0.0,1.8854684736347271
