,subject,nll,bic,model,w_p,lam,phi,beta
41,41,147.58613977291395,316.8366811546456,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,0.5356239634995743,0.679064578015635,0.0,2.272342743975523
