,subject,nll,bic,model,w_p,eta,lam,phi,beta
9,9,68.43782950104136,163.95616101310483,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,0.8245843997401017,1.0,0.9449799861118195,0.0,6.893590718158318
