,subject,nll,bic,model,w_p,eta,lam,phi,beta
19,19,144.1358722283553,315.3522464677327,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,0.5196775256968033,1.0,0.8608703672263555,0.0,1.8923143239638403
