,subject,nll,bic,model,w_p,eta,lam,phi,beta
7,7,141.0850188820032,309.25053977502847,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,0.4671898207985314,0.7619962837098105,0.9629032612558388,0.0,2.1671664870854666
