,subject,nll,bic,model,w_p,eta,lam,phi,beta
10,10,139.09172266606095,305.26394734314397,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,1.0,0.9937255954966803,0.8272908214849756,0.0,2.8205128522700322
