,subject,nll,bic,model,alpha,gamma,eta,beta
18,18,136.53318813880998,294.73077788643764,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.41082263515504536,0.6495460580449158,1.0,0.47814760044581184
