,subject,nll,bic,model,alpha,gamma,eta,beta
16,16,152.5947731184867,326.8539478457911,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.7179402973416741,0.6832534957304017,1.0,0.10907770424086113
