,subject,nll,bic,model,alpha,gamma,eta,beta
0,0,227.80256046542303,477.26952253966374,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.8920276795171737,0.9724819756088094,0.0005280583428690445,10.0
