,subject,nll,bic,model,alpha,gamma,eta,beta
33,33,191.9042892637861,405.4729801363899,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.5552996356478888,0.6774298602189031,1.0,0.21440704195820362
