,subject,nll,bic,model,alpha,gamma,eta,beta
19,19,217.36802710378512,456.40045581638793,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.5848220035210174,0.575708535789975,1.0,0.07557953729859955
