,subject,nll,bic,model,alpha,gamma,eta,beta
39,39,189.84894484653807,401.36229130189383,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,1.524405048680226,1.0,0.24165894940571356,0.03521397115111768
