,subject,nll,bic,model,alpha,gamma,eta,beta
15,15,207.83453681295882,437.3334752347353,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.21426227042154267,1.0,0.16138315972290826,0.6549733622468072
