,subject,nll,bic,model,alpha,gamma,eta,beta
24,24,157.41633140825743,336.49706442533255,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.28674192697976897,1.0,0.35564238327831316,0.7388032155633556
