,subject,nll,bic,model,alpha,gamma,eta,beta
10,10,190.16456612390388,401.99353385662545,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.06335733166591516,1.0,1.0,0.6634810985978509
