,subject,nll,bic,model,alpha,gamma,eta,beta
5,5,178.948536774354,379.5614751575257,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.17482839882634377,1.0,1.0,0.3686865460846369
