,subject,nll,bic,model,alpha,gamma,eta,beta
32,32,179.65883495935265,380.982071527523,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,1.0904093112615172,1.0,0.01005529243448395,2.7250573587427454
