,subject,nll,bic,model,alpha,gamma,eta,beta
37,37,157.40315554242304,336.47071269366376,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.3570728029622608,0.3585541527333472,0.006513190487035891,9.635148337530678
