,subject,nll,bic,model,alpha,gamma,eta,beta
30,30,131.09773383634234,283.85986928150237,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.31432721646533635,1.0,1.0,0.43232956734172395
