,subject,nll,bic,model,alpha,gamma,eta,beta
36,36,153.7213962081771,329.1071940251719,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.145782721885287,1.0,0.007469915486769491,3.7996654429791623
