,subject,nll,bic,model,alpha,gamma,eta,beta
26,26,193.93622245259036,409.5368465139984,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.27892209914736676,0.45288559884333934,0.3679370101165885,0.5653221832008456
