,subject,nll,bic,model,alpha,gamma,eta,beta
6,6,142.9676563419732,307.5997142927641,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.8740687059389255,0.8739574635859495,1.0,0.05482136740023698
