,subject,nll,bic,model,alpha,gamma,eta,beta
22,22,209.14458425028846,439.9535701093946,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.21235543921148825,1.0,1.0,0.3292158940740949
