,subject,nll,bic,model,alpha,gamma,eta,beta
38,38,193.6804476391212,409.0252968870601,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.8039382383040999,0.7546553907131532,0.003977365535147626,10.0
