,subject,nll,bic,model,alpha,gamma,eta,beta
3,3,169.34019485010373,360.34479130902514,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.25549292206321345,0.27452496279529476,0.16695733356564296,7.546522696316123
