,subject,nll,bic,model,alpha,gamma,eta,beta
2,2,128.5463499665747,278.7571015419671,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.15279202070363918,1.0,0.08143161661437116,2.082106862609842
