,subject,nll,bic,model,alpha,gamma,eta,beta
7,7,176.37340746973905,374.4112165482958,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-none,0.7755685723319841,0.7081598403949878,1.0,0.07817705816891343
