,subject,nll,bic,model,w_p,theta,lam,phi,wd,beta
20,20,55.18344250227749,142.8634874177815,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-distance-dependent,1.0,0.24951686532918235,0.3041913405155534,0.00014757825172167637,39.471574276317774,10.0
