,subject,nll,bic,model,w_p,theta,lam,phi,wd,beta
17,17,123.53474630158036,279.56609501638724,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-distance-dependent,0.6764768087422167,0.6144040581900524,0.8642879100688504,5.975865581219629e-06,34.49129151076839,7.539191979676408
