,subject,nll,bic,model,w_p,theta,lam,phi,wd,beta
30,30,122.03114903392813,276.5589004810828,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-distance-dependent,0.7741660267834815,0.8819332992267471,0.898090864325786,1.9748299809330128e-06,45.575088728706575,10.0
