,subject,nll,bic,model,w_p,theta,lam,phi,wd,beta
38,38,121.37266242943011,275.24192727208674,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-distance-dependent,0.5446087414514784,0.6472143540518225,0.8574908037921631,1.9494527679058712e-07,41.13570486321123,9.639650912721146
