,subject,nll,bic,model,w_p,theta,lam,phi,wd,beta
6,6,103.43139292822426,239.35938826967504,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-distance-dependent,0.3558251976930222,0.6253887827679863,0.6097692635085843,4.686244892403615e-05,23.440255049343854,9.996467718121174
