,subject,nll,bic,model,w_p,theta,lam,phi,wd,beta
37,37,136.5921523702111,305.6809071536487,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-distance-dependent,0.4334891920383485,0.196729617948646,0.01774598364375984,0.004390269705602448,40.96283503834178,6.629815603320365
