,subject,nll,bic,model,w_p,theta,lam,phi,wd,beta
42,42,98.70679166628679,229.9101857458001,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-distance-dependent,0.5231195680704266,0.43280080478133015,0.69956373854233,2.19284191666351e-05,32.26858536223828,8.487340559590388
