,subject,nll,bic,model,w_p,theta,lam,phi,wd,beta
34,34,144.9364435299284,322.3694894730833,sb_int-additive_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-distance-dependent,0.6065943010454811,0.7102454932480748,0.7913143205245561,6.279274892630758e-06,48.94350743557468,8.925326280572726
