,subject,nll,bic,model,w_p,lam,phi,wd,beta
9,9,239.41641393132622,505.9133298736745,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-distance-dependent,0.7777573680031716,0.1769600675234615,1.0,11.699441928306507,0.06692796883193984
