,subject,nll,bic,model,w_p,lam,phi,wd,beta
41,41,218.3443829834389,463.76926797789986,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-distance-dependent,0.14431531150627264,0.3045482011739889,0.022761729278032234,48.79501021751656,1.3195104284505916
