,subject,nll,bic,model,w_p,lam,phi,wd,beta
18,18,149.88399650522837,326.8484950214788,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-distance-dependent,0.6985899402337022,0.8419840675156729,5.152440496103143e-05,14.095910248927797,10.0
